Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
20.0,1.0,0.0,165.1,83.0,2.0,0.0,2.0,0.0,1.0,1.0,7.0,14.0,1.0,0.965,109.0,0.711763973427619
34.0,1.0,0.0,177.8,85.7,1.0,0.0,1.0,0.0,0.0,1.0,8.0,0.0,1.0,0.599,117.0,0.5815820138792469
21.0,1.0,0.0,175.3,93.9,1.0,0.0,2.0,0.0,1.0,0.0,12.0,1.0,1.0,0.767,89.0,0.6243179165528354
32.0,1.0,0.0,170.2,104.8,2.0,1.0,0.0,2.0,0.0,1.0,9.0,7.0,0.0,0.123,111.0,0.2415787197702749
23.0,2.0,0.0,170.2,91.2,2.0,1.0,0.0,1.0,0.0,1.0,2.0,2.0,0.0,0.33,80.0,0.3225584126459001
21.0,2.0,0.0,177.8,68.5,1.0,3.0,1.0,0.0,1.0,1.0,2.0,11.0,2.0,0.995,70.0,0.6919826048100527
28.0,1.0,0.0,172.7,69.4,2.0,1.0,1.0,0.0,0.0,0.0,9.0,5.0,0.0,0.157,108.0,0.3487763845224071
41.0,1.0,0.0,165.1,74.8,2.0,2.0,1.0,0.0,1.0,1.0,3.0,15.0,0.0,0.578,126.0,0.6438370201842696
24.0,1.0,0.0,185.4,81.6,0.0,2.0,0.0,2.0,0.0,0.0,2.0,3.0,2.0,0.914,56.0,0.6516148026435534
32.0,2.0,0.0,182.9,77.1,1.0,3.0,2.0,1.0,0.0,1.0,0.0,4.0,2.0,0.39,111.0,0.47770001216849795
23.0,2.0,1.0,163.6,58.1,0.0,2.0,1.0,2.0,1.0,0.0,0.0,0.0,2.0,0.436,95.0,0.5552225885171181
34.0,2.0,0.0,182.9,79.4,2.0,0.0,2.0,0.0,1.0,0.0,1.0,9.0,2.0,0.173,117.0,0.3695915961737867
24.0,2.0,0.0,177.8,74.8,2.0,3.0,2.0,1.0,1.0,0.0,7.0,9.0,2.0,0.873,127.0,0.6951999526856435
40.0,2.0,0.0,180.3,79.4,1.0,2.0,0.0,1.0,1.0,0.0,0.0,5.0,2.0,0.279,68.0,0.365613211057806
32.0,2.0,0.0,167.6,81.6,0.0,3.0,1.0,1.0,0.0,1.0,8.0,10.0,1.0,0.211,83.0,0.3466665704446273
36.0,2.0,0.0,188.0,94.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,2.0,0.8320000000000001,105.0,0.603287611064908
31.0,1.0,0.0,160.0,66.2,1.0,2.0,0.0,0.0,1.0,1.0,2.0,5.0,1.0,0.123,65.0,0.27054335895795123
20.0,1.0,0.0,172.7,83.5,1.0,2.0,2.0,2.0,0.0,1.0,10.0,12.0,1.0,0.5710000000000001,86.0,0.6044629794243659
36.0,0.0,0.0,177.8,101.6,0.0,1.0,0.0,2.0,1.0,1.0,2.0,15.0,0.0,0.233,59.0,0.2354485218948444
40.0,2.0,0.0,180.3,71.2,1.0,0.0,0.0,0.0,1.0,1.0,8.0,14.0,1.0,0.525,57.0,0.4026016631220509
32.0,1.0,0.0,175.3,101.2,1.0,1.0,0.0,0.0,0.0,1.0,7.0,6.0,0.0,0.086,56.0,0.13899438118565696
29.0,1.0,0.0,182.9,78.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,2.0,0.511,84.0,0.4285752114724237
24.0,2.0,0.0,177.8,74.8,1.0,0.0,2.0,0.0,0.0,1.0,4.0,0.0,1.0,0.932,78.0,0.6765909815336327
23.0,1.0,0.0,165.1,96.6,2.0,1.0,1.0,0.0,1.0,0.0,3.0,10.0,0.0,0.377,123.0,0.4850370331404538
30.0,1.0,1.0,160.0,85.7,1.0,0.0,0.0,0.0,0.0,1.0,1.0,4.0,1.0,0.4370000000000001,99.0,0.40745017606674266
24.0,1.0,0.0,180.3,88.0,2.0,3.0,2.0,0.0,0.0,0.0,2.0,3.0,1.0,0.056,96.0,0.2732752492618241
18.0,1.0,0.0,174.42525773195874,64.4,1.0,2.0,2.0,2.0,0.0,1.0,10.0,14.0,0.0,0.918,58.0,0.708268075227023
28.0,1.0,0.0,182.9,82.6,1.0,2.0,0.0,1.0,0.0,1.0,9.0,0.0,1.0,0.708,97.0,0.607973332965869
38.0,2.0,0.0,172.7,70.8,2.0,1.0,0.0,0.0,0.0,1.0,8.0,15.0,1.0,0.637,129.0,0.5424001821708171
39.0,2.0,0.0,182.9,88.9,0.0,3.0,1.0,2.0,1.0,1.0,10.0,1.0,2.0,0.644,75.0,0.5588091860795095
29.0,2.0,0.0,175.3,85.3,2.0,0.0,0.0,0.0,1.0,0.0,1.0,5.0,2.0,0.343,118.0,0.3799061795031933
25.0,1.0,0.0,167.6,78.9,1.0,3.0,2.0,1.0,1.0,0.0,11.0,6.0,0.0,0.906,129.0,0.7076196152901107
27.0,2.0,0.0,167.6,70.3,1.0,2.0,1.0,2.0,1.0,1.0,1.0,9.0,2.0,0.18,62.0,0.3884726802160611
25.0,2.0,0.0,182.9,81.6,1.0,1.0,2.0,1.0,0.0,0.0,2.0,7.0,2.0,0.195,124.0,0.3908051772159805
19.0,1.0,0.0,170.2,83.5,2.0,1.0,2.0,0.0,0.0,0.0,7.0,15.0,1.0,0.285,118.0,0.4319162475033465
23.0,1.0,0.0,177.8,93.9,2.0,1.0,1.0,2.0,0.0,0.0,8.0,6.0,0.0,0.547,57.0,0.493782366180465
19.0,2.0,0.0,182.9,74.8,1.0,1.0,0.0,0.0,1.0,0.0,3.0,8.0,0.0,0.246,95.0,0.2935074024579543
22.0,1.0,0.0,185.4,98.0,2.0,1.0,2.0,2.0,1.0,0.0,11.0,4.0,1.0,0.8290000000000001,76.0,0.6368461451306923
34.0,2.0,0.0,180.3,130.6,0.0,2.0,1.0,2.0,1.0,1.0,7.0,9.0,1.0,0.982,81.0,0.7441876436926624
29.0,2.0,0.0,177.8,72.6,2.0,1.0,0.0,0.0,1.0,0.0,4.0,2.0,2.0,0.363,65.0,0.32161734038947937
32.0,1.0,0.0,170.2,104.8,1.0,3.0,1.0,1.0,0.0,1.0,3.0,12.0,2.0,0.547,104.0,0.5452172633744921
41.0,1.0,0.0,165.1,74.8,0.0,0.0,1.0,0.0,0.0,0.0,12.0,6.0,2.0,0.294,103.0,0.4182754967039977
34.0,1.0,0.0,182.9,81.6,0.0,1.0,1.0,1.0,1.0,0.0,2.0,8.0,0.0,0.59,128.0,0.5885861357495943
29.0,2.0,0.0,175.3,73.5,2.0,0.0,1.0,0.0,0.0,0.0,12.0,0.0,2.0,0.754,68.0,0.5993293833327226
22.0,1.0,0.0,185.4,98.0,2.0,1.0,1.0,0.0,1.0,1.0,7.0,0.0,2.0,0.745,111.0,0.6355961786181894
25.0,1.0,0.0,175.3,71.2,1.0,3.0,2.0,0.0,1.0,1.0,12.0,8.0,1.0,0.194,84.0,0.3382366150969718
25.0,1.0,0.0,167.6,78.9,0.0,3.0,0.0,2.0,0.0,0.0,8.0,0.0,2.0,0.047,57.0,0.11553181952384885
22.0,1.0,0.0,185.4,98.0,2.0,2.0,2.0,1.0,1.0,0.0,3.0,6.0,1.0,0.861,125.0,0.7384900737289636
25.0,2.0,0.0,170.2,63.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,4.0,0.0,0.7140000000000001,76.0,0.5212830989935796
24.0,1.0,0.0,170.2,71.2,0.0,3.0,2.0,1.0,0.0,0.0,10.0,15.0,1.0,0.866,118.0,0.6857560920035086
39.0,0.0,0.0,182.9,97.5,2.0,1.0,0.0,0.0,0.0,1.0,4.0,4.0,2.0,0.16399999999999998,72.0,0.21136523929451007
19.0,1.0,0.0,172.7,70.8,0.0,2.0,2.0,0.0,1.0,0.0,2.0,0.0,2.0,0.408,104.0,0.5519629854109971
29.0,2.0,0.0,175.3,81.6,1.0,1.0,1.0,0.0,1.0,0.0,12.0,10.0,2.0,0.412,62.0,0.430736009057507
31.0,2.0,0.0,177.8,97.1,2.0,2.0,0.0,1.0,0.0,1.0,3.0,1.0,2.0,0.787,119.0,0.6584373598998591
20.0,1.0,0.0,188.0,87.5,1.0,2.0,2.0,1.0,1.0,1.0,1.0,11.0,2.0,0.374,118.0,0.55119765049047
30.0,0.0,0.0,157.5,86.2,2.0,2.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0,0.664,57.0,0.61510976203179
28.0,1.0,0.0,182.9,82.6,1.0,0.0,1.0,0.0,1.0,0.0,8.0,9.0,0.0,0.07200000000000001,124.0,0.32103445313211265
21.0,1.0,0.0,175.3,93.9,1.0,2.0,1.0,0.0,1.0,1.0,11.0,14.0,1.0,0.086,75.0,0.3525914167750511
31.0,1.0,0.0,160.0,66.2,0.0,1.0,0.0,0.0,0.0,1.0,12.0,10.0,1.0,0.21,77.0,0.2467977691392305
51.0,2.0,0.0,170.2,88.0,0.0,0.0,0.0,0.0,1.0,1.0,6.0,10.0,2.0,0.345,129.0,0.3950332368116173
22.0,1.0,0.0,170.2,83.5,2.0,1.0,0.0,0.0,1.0,0.0,3.0,11.0,0.0,0.133,88.0,0.2150402308221017
39.0,1.0,0.0,167.6,86.2,0.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.225,94.0,0.2796017538732906
30.0,0.0,0.0,180.3,105.7,1.0,0.0,1.0,0.0,1.0,1.0,6.0,2.0,1.0,0.16699999999999998,84.0,0.3226032097269006
38.0,1.0,0.0,160.0,65.8,0.0,0.0,1.0,0.0,1.0,0.0,7.0,10.0,0.0,0.72,88.0,0.6043677771171635
32.0,2.0,0.0,182.9,77.1,1.0,1.0,2.0,0.0,1.0,0.0,0.0,13.0,0.0,0.988,89.0,0.7042585917804041
39.0,2.0,0.0,165.1,83.0,1.0,1.0,1.0,2.0,0.0,0.0,8.0,1.0,1.0,0.114,96.0,0.30778792201621336
31.0,2.0,0.0,177.8,71.7,0.0,3.0,0.0,0.0,0.0,1.0,9.0,6.0,1.0,0.506,99.0,0.444158942980852
45.0,2.0,1.0,157.5,64.0,1.0,1.0,1.0,2.0,0.0,0.0,1.0,9.0,2.0,0.622,129.0,0.6029694931039377
45.0,1.0,0.0,172.7,102.1,2.0,2.0,0.0,0.0,1.0,0.0,7.0,11.0,2.0,0.236,127.0,0.41687192248385335
46.0,2.0,0.0,182.9,85.3,1.0,1.0,0.0,1.0,0.0,0.0,3.0,10.0,0.0,0.8440000000000001,119.0,0.6212879532427323
35.0,2.0,0.0,165.1,67.1,0.0,3.0,1.0,1.0,0.0,0.0,9.0,5.0,1.0,0.556,74.0,0.5171196688214592
22.0,1.0,0.0,170.2,63.5,1.0,3.0,2.0,0.0,0.0,0.0,12.0,4.0,2.0,0.126,88.0,0.3039809033338498
21.0,1.0,0.0,167.6,78.9,0.0,3.0,2.0,2.0,1.0,1.0,9.0,0.0,1.0,0.747,95.0,0.6218709102076245
28.0,1.0,0.0,182.9,94.3,2.0,3.0,0.0,2.0,1.0,0.0,2.0,8.0,0.0,0.062,107.0,0.19814403306733008
19.0,1.0,0.0,170.2,82.6,2.0,1.0,2.0,2.0,0.0,1.0,1.0,7.0,1.0,0.993,97.0,0.7118626377903818
30.0,0.0,0.0,180.3,105.7,2.0,3.0,1.0,0.0,1.0,0.0,8.0,8.0,1.0,0.46,98.0,0.49751629505539097
26.0,1.0,0.0,154.9,103.0,1.0,3.0,0.0,0.0,0.0,1.0,9.0,10.0,1.0,0.369,113.0,0.38792063306303176
40.0,2.0,0.0,180.3,106.6,2.0,1.0,2.0,1.0,1.0,0.0,11.0,5.0,2.0,0.603,106.0,0.5723091525366989
20.0,2.0,0.0,170.1,61.2,2.0,0.0,2.0,0.0,1.0,1.0,3.0,9.0,1.0,0.999,62.0,0.6870517720624464
19.0,1.0,0.0,170.2,82.6,0.0,3.0,1.0,0.0,0.0,0.0,9.0,9.0,1.0,0.7090000000000001,64.0,0.5762632822266545
24.0,1.0,0.0,175.3,89.8,0.0,0.0,0.0,0.0,0.0,1.0,10.0,12.0,2.0,0.374,118.0,0.3970146732842189
19.0,1.0,0.0,167.6,64.4,2.0,2.0,1.0,1.0,0.0,1.0,3.0,11.0,2.0,0.471,121.0,0.5964701976206437
24.0,2.0,0.0,182.9,63.5,1.0,3.0,1.0,0.0,0.0,0.0,2.0,13.0,0.0,0.928,63.0,0.6627489788288734
22.0,2.0,0.0,188.0,105.2,1.0,3.0,0.0,1.0,1.0,1.0,2.0,8.0,1.0,0.289,62.0,0.27369159232157025
32.0,0.0,0.0,172.7,72.1,2.0,1.0,1.0,1.0,0.0,1.0,7.0,9.0,1.0,0.303,96.0,0.4144315859942335
39.0,2.0,0.0,182.9,108.9,0.0,2.0,2.0,1.0,1.0,1.0,10.0,7.0,1.0,0.065,120.0,0.3988242414827271
30.0,1.0,1.0,160.0,85.7,2.0,2.0,1.0,2.0,1.0,0.0,12.0,11.0,0.0,0.154,90.0,0.4095746242674391
30.0,1.0,0.0,175.3,68.0,1.0,2.0,1.0,2.0,0.0,0.0,5.0,8.0,0.0,0.206,59.0,0.398950374819687
29.0,2.0,0.0,175.3,73.5,1.0,0.0,1.0,0.0,0.0,0.0,10.0,12.0,0.0,0.17,63.0,0.2958816041613005
18.0,1.0,0.0,174.42525773195874,64.4,0.0,1.0,0.0,1.0,1.0,1.0,0.0,4.0,1.0,0.471,88.0,0.4121098077612667
41.0,2.0,0.0,172.7,68.1,2.0,2.0,1.0,2.0,0.0,1.0,7.0,14.0,1.0,0.57,60.0,0.5786960647012368
23.0,2.0,0.0,170.2,93.0,1.0,0.0,0.0,0.0,0.0,0.0,12.0,15.0,0.0,0.382,112.0,0.3938088106450093
21.0,2.0,0.0,185.4,68.0,0.0,2.0,0.0,0.0,0.0,0.0,9.0,13.0,2.0,0.244,91.0,0.37574854569553395
23.0,1.0,0.0,167.6,66.7,2.0,2.0,2.0,2.0,1.0,1.0,12.0,14.0,1.0,0.665,97.0,0.6514133673592626
30.0,1.0,0.0,170.2,91.6,1.0,0.0,2.0,0.0,1.0,1.0,10.0,10.0,0.0,0.935,85.0,0.6832849454991403
27.0,2.0,0.0,167.6,65.3,1.0,0.0,0.0,0.0,0.0,0.0,11.0,4.0,0.0,0.612,66.0,0.4595968060852471
19.0,2.0,0.0,182.9,74.8,1.0,0.0,0.0,0.0,1.0,1.0,12.0,7.0,1.0,0.139,93.0,0.2258860107761613
29.0,2.0,0.0,177.8,88.0,2.0,2.0,0.0,1.0,0.0,1.0,4.0,4.0,1.0,0.8759999999999999,122.0,0.6923212065116655
29.0,2.0,0.0,175.3,81.6,0.0,0.0,2.0,0.0,0.0,0.0,11.0,14.0,0.0,0.005,84.0,0.2253165483582591
30.0,1.0,0.0,182.9,86.1,2.0,0.0,1.0,0.0,1.0,1.0,6.0,9.0,1.0,0.66,74.0,0.5648995528462251
30.0,1.0,0.0,175.3,73.9,1.0,3.0,2.0,1.0,0.0,1.0,7.0,3.0,1.0,0.7440000000000001,124.0,0.6466967973356559
31.0,1.0,0.0,172.7,78.5,2.0,2.0,0.0,0.0,0.0,0.0,4.0,14.0,2.0,0.263,96.0,0.3926675698690161
31.0,2.0,0.0,175.3,91.6,1.0,1.0,1.0,2.0,0.0,0.0,5.0,1.0,1.0,0.396,80.0,0.444158942980852
30.0,1.0,0.0,160.0,71.7,2.0,1.0,2.0,2.0,1.0,0.0,7.0,10.0,0.0,0.024,65.0,0.20993179879692275
34.0,2.0,0.0,174.42525773195874,109.3,1.0,3.0,2.0,1.0,0.0,1.0,12.0,6.0,2.0,0.8590000000000001,107.0,0.6744434660508943
24.0,1.0,0.0,180.3,81.6,2.0,2.0,2.0,2.0,1.0,1.0,5.0,10.0,1.0,0.142,79.0,0.3891517402155691
19.0,1.0,0.0,170.2,82.6,2.0,3.0,2.0,0.0,0.0,1.0,7.0,9.0,1.0,0.916,63.0,0.6583523824711861
19.0,1.0,0.0,175.3,63.0,2.0,3.0,1.0,0.0,1.0,0.0,12.0,5.0,1.0,0.8590000000000001,99.0,0.6678488984979126
39.0,2.0,0.0,182.9,108.9,2.0,0.0,1.0,0.0,1.0,1.0,9.0,2.0,0.0,0.14400000000000002,64.0,0.2817666111572937
25.0,2.0,0.0,170.2,83.9,2.0,1.0,1.0,0.0,0.0,1.0,4.0,11.0,1.0,0.076,123.0,0.3220207350086955
28.0,2.0,0.0,167.6,92.5,2.0,3.0,0.0,0.0,1.0,1.0,3.0,11.0,0.0,0.711,61.0,0.5032508107764744
32.0,2.0,0.0,167.6,81.6,0.0,1.0,2.0,1.0,0.0,1.0,2.0,4.0,2.0,0.56,128.0,0.5756952716032104
36.0,1.0,0.0,175.3,88.5,0.0,3.0,0.0,2.0,1.0,0.0,8.0,7.0,1.0,0.522,87.0,0.4380377043993103
20.0,1.0,0.0,170.2,86.2,2.0,3.0,2.0,1.0,1.0,0.0,5.0,12.0,0.0,0.77,71.0,0.6087921642830306
30.0,1.0,0.0,160.0,71.7,2.0,3.0,0.0,2.0,1.0,1.0,8.0,0.0,0.0,0.715,108.0,0.5558102797166881
20.0,1.0,0.0,180.3,99.8,2.0,1.0,1.0,1.0,1.0,1.0,12.0,3.0,0.0,0.406,93.0,0.4647868746093377
36.0,2.0,0.0,175.3,104.3,2.0,0.0,0.0,0.0,1.0,0.0,6.0,6.0,0.0,0.645,95.0,0.5092747064720377
31.0,2.0,0.0,177.8,100.7,2.0,0.0,0.0,0.0,1.0,1.0,1.0,6.0,1.0,0.17600000000000002,118.0,0.28342286298921004
31.0,1.0,0.0,172.7,78.5,0.0,2.0,2.0,0.0,1.0,0.0,12.0,11.0,2.0,0.563,101.0,0.6153272891850597
21.0,1.0,0.0,172.7,83.1,2.0,2.0,1.0,2.0,0.0,1.0,8.0,10.0,2.0,0.906,68.0,0.7118379743333068
28.0,1.0,0.0,182.9,94.3,2.0,1.0,1.0,0.0,0.0,0.0,4.0,12.0,1.0,0.487,79.0,0.4892318651943851
24.0,2.0,0.0,172.7,69.4,1.0,3.0,2.0,2.0,0.0,1.0,5.0,0.0,1.0,0.335,70.0,0.3992446272298844
23.0,1.0,0.0,165.1,96.6,0.0,1.0,2.0,0.0,1.0,1.0,12.0,13.0,0.0,0.401,115.0,0.4877852831324795
24.0,2.0,0.0,172.7,69.4,0.0,1.0,2.0,0.0,1.0,0.0,1.0,1.0,1.0,0.394,77.0,0.4394911781573481
33.0,2.0,0.0,185.4,113.4,2.0,2.0,2.0,2.0,0.0,0.0,4.0,10.0,2.0,0.403,61.0,0.5031014480207897
45.0,2.0,1.0,157.5,64.0,0.0,2.0,1.0,0.0,0.0,0.0,6.0,11.0,1.0,0.293,115.0,0.5101629303537597
28.0,2.0,0.0,172.7,65.8,1.0,3.0,1.0,2.0,1.0,1.0,1.0,0.0,1.0,0.926,102.0,0.6936206830340749
27.0,1.0,0.0,170.2,81.6,2.0,3.0,0.0,2.0,1.0,0.0,11.0,10.0,0.0,0.379,114.0,0.39469560398242304
38.0,1.0,0.0,160.0,65.8,0.0,3.0,1.0,1.0,1.0,1.0,2.0,6.0,1.0,0.56,87.0,0.5331243346392895
34.0,2.0,0.0,187.9,83.5,0.0,0.0,2.0,0.0,0.0,1.0,8.0,1.0,2.0,0.539,76.0,0.5111978178302047
23.0,1.0,0.0,172.7,83.5,0.0,3.0,0.0,0.0,1.0,0.0,7.0,2.0,2.0,0.29100000000000004,103.0,0.3307320588088535
20.0,2.0,0.0,170.2,61.2,1.0,1.0,0.0,2.0,1.0,0.0,1.0,6.0,2.0,0.361,101.0,0.368036439568626
23.0,1.0,0.0,172.7,114.3,2.0,0.0,2.0,0.0,0.0,0.0,12.0,9.0,0.0,0.35700000000000004,83.0,0.4272681990817839
19.0,1.0,0.0,175.3,63.0,0.0,2.0,0.0,2.0,1.0,0.0,1.0,9.0,2.0,0.345,92.0,0.4319162475033465
35.0,2.0,0.0,177.8,63.5,1.0,2.0,1.0,2.0,1.0,0.0,8.0,9.0,0.0,0.784,89.0,0.6874475379513781
29.0,2.0,0.0,175.3,81.6,2.0,1.0,0.0,0.0,1.0,0.0,1.0,3.0,2.0,0.633,121.0,0.5320139613917514
26.0,2.0,0.0,165.1,58.5,2.0,1.0,0.0,2.0,0.0,0.0,1.0,6.0,2.0,0.61,111.0,0.5101999160995158
22.0,1.0,0.0,172.7,68.9,2.0,0.0,1.0,0.0,1.0,1.0,1.0,8.0,2.0,0.068,75.0,0.2512063499935994
28.0,2.0,0.0,175.3,90.7,1.0,1.0,1.0,2.0,0.0,0.0,7.0,3.0,2.0,0.545,129.0,0.5701533326011361
24.0,2.0,0.0,172.7,69.4,0.0,2.0,0.0,0.0,0.0,0.0,7.0,13.0,2.0,0.303,114.0,0.4365414661063919
36.0,2.0,0.0,175.3,104.3,1.0,1.0,2.0,0.0,1.0,0.0,10.0,6.0,1.0,0.5920000000000001,101.0,0.562375000295525
28.0,2.0,0.0,160.0,78.0,0.0,3.0,2.0,0.0,0.0,1.0,3.0,9.0,1.0,0.899,82.0,0.6681257949367345
41.0,1.0,0.0,165.1,74.8,1.0,3.0,2.0,1.0,1.0,0.0,7.0,6.0,2.0,0.365,128.0,0.4848075780361258
26.0,0.0,0.0,172.7,62.1,2.0,1.0,0.0,2.0,1.0,0.0,8.0,12.0,1.0,0.595,99.0,0.4893839807448177
20.0,1.0,0.0,170.2,86.2,2.0,2.0,0.0,2.0,1.0,1.0,0.0,2.0,1.0,0.5670000000000001,127.0,0.5777308446988064
28.0,2.0,0.0,160.0,78.0,2.0,1.0,2.0,2.0,1.0,1.0,10.0,11.0,1.0,0.835,65.0,0.6292961817489283
25.0,2.0,0.0,170.2,63.0,2.0,0.0,0.0,0.0,0.0,1.0,5.0,14.0,2.0,0.385,102.0,0.3827263489194423
22.0,1.0,0.0,185.4,98.0,0.0,1.0,2.0,2.0,1.0,1.0,11.0,2.0,0.0,0.4270000000000001,79.0,0.4590050241285061
34.0,1.0,0.0,177.8,51.7,2.0,2.0,1.0,2.0,0.0,0.0,10.0,13.0,2.0,0.77,108.0,0.6975434949818518
34.0,1.0,0.0,177.8,51.7,1.0,3.0,1.0,0.0,1.0,0.0,5.0,13.0,1.0,0.787,98.0,0.6402220876485988
31.0,2.0,0.0,177.8,71.7,0.0,3.0,0.0,0.0,1.0,1.0,9.0,15.0,0.0,0.7390000000000001,108.0,0.5664975165492414
24.0,2.0,0.0,180.3,78.9,2.0,2.0,2.0,1.0,0.0,1.0,11.0,0.0,0.0,0.21600000000000005,102.0,0.4569107985638531
22.0,1.0,0.0,170.2,63.5,2.0,2.0,1.0,2.0,1.0,0.0,1.0,7.0,2.0,0.4920000000000001,103.0,0.5878013021627486
28.0,2.0,0.0,172.7,65.8,1.0,3.0,2.0,0.0,1.0,0.0,5.0,2.0,1.0,0.38,120.0,0.4830845377944537
39.0,2.0,0.0,187.9,97.5,2.0,0.0,2.0,0.0,0.0,0.0,11.0,13.0,2.0,0.966,62.0,0.6755594298686373
22.0,1.0,0.0,185.4,98.0,2.0,2.0,2.0,0.0,0.0,1.0,4.0,6.0,1.0,0.081,122.0,0.41003225787691777
24.0,1.0,0.0,165.1,73.9,2.0,0.0,1.0,0.0,0.0,0.0,7.0,3.0,0.0,0.679,80.0,0.5792611308488219
30.0,1.0,0.0,160.0,71.7,0.0,2.0,0.0,2.0,1.0,0.0,3.0,14.0,2.0,0.48,94.0,0.5027652719148233
20.0,1.0,0.0,167.6,70.8,0.0,0.0,0.0,0.0,1.0,1.0,4.0,4.0,2.0,0.469,127.0,0.4584523265636313
26.0,0.0,0.0,172.7,62.1,1.0,1.0,1.0,1.0,1.0,1.0,10.0,11.0,2.0,0.038,75.0,0.2328492945081547
21.0,1.0,0.0,167.6,78.9,2.0,2.0,2.0,1.0,0.0,1.0,4.0,4.0,2.0,0.245,59.0,0.42004774826008706
24.0,1.0,0.0,182.9,144.2,2.0,1.0,0.0,1.0,0.0,1.0,12.0,3.0,0.0,0.5329999999999999,73.0,0.4267776082407036
20.0,2.0,0.0,170.2,61.2,1.0,3.0,0.0,2.0,1.0,1.0,10.0,4.0,1.0,0.35700000000000004,99.0,0.3631850160753047
31.0,0.0,0.0,172.7,92.1,0.0,1.0,2.0,2.0,1.0,0.0,0.0,6.0,0.0,0.206,123.0,0.3955816625963915
22.0,1.0,0.0,170.2,63.5,2.0,1.0,0.0,1.0,0.0,1.0,5.0,5.0,1.0,0.419,79.0,0.3720927743112456
35.0,2.0,0.0,175.3,68.0,0.0,2.0,2.0,1.0,0.0,1.0,2.0,9.0,1.0,0.338,81.0,0.4938957846252374
46.0,1.0,1.0,167.6,53.5,0.0,3.0,1.0,2.0,0.0,0.0,3.0,3.0,2.0,0.402,76.0,0.442471653719398
20.0,1.0,0.0,165.1,83.0,2.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.529,99.0,0.5315836473966266
29.0,1.0,0.0,175.3,59.4,0.0,2.0,0.0,1.0,1.0,1.0,0.0,14.0,2.0,0.276,73.0,0.3704115399844315
28.0,2.0,0.0,160.0,78.0,0.0,2.0,1.0,2.0,0.0,1.0,8.0,1.0,2.0,0.993,66.0,0.7372601167683297
46.0,2.0,0.0,182.9,85.3,1.0,3.0,1.0,1.0,1.0,1.0,7.0,14.0,0.0,0.865,73.0,0.6479458926636991
51.0,2.0,0.0,175.3,89.8,2.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,1.0,0.124,79.0,0.3791786241354909
39.0,2.0,0.0,177.8,77.1,0.0,0.0,1.0,0.0,0.0,0.0,11.0,12.0,0.0,0.688,72.0,0.5751601653074321
35.0,2.0,0.0,165.1,67.1,1.0,3.0,1.0,0.0,0.0,1.0,5.0,4.0,0.0,0.062,94.0,0.2741078328393171
24.0,1.0,0.0,167.6,67.6,2.0,3.0,0.0,2.0,1.0,0.0,9.0,13.0,2.0,0.889,128.0,0.6468422196346714
19.0,2.0,0.0,167.6,74.4,0.0,3.0,0.0,2.0,0.0,0.0,9.0,2.0,2.0,0.384,73.0,0.3444210434296876
34.0,1.0,0.0,188.0,99.3,2.0,1.0,2.0,2.0,0.0,0.0,1.0,5.0,1.0,0.005,79.0,0.21818538790580472
34.0,1.0,0.0,188.0,99.3,0.0,3.0,2.0,2.0,1.0,0.0,0.0,14.0,0.0,0.368,61.0,0.4059061429076061
21.0,0.0,0.0,182.9,67.1,2.0,1.0,1.0,1.0,0.0,1.0,10.0,11.0,2.0,0.515,62.0,0.4836593014391212
20.0,1.0,0.0,188.0,87.5,0.0,3.0,0.0,2.0,0.0,0.0,3.0,9.0,2.0,0.7859999999999999,84.0,0.5627851024830076
21.0,2.0,0.0,170.2,74.8,0.0,0.0,1.0,0.0,0.0,1.0,10.0,8.0,2.0,0.527,62.0,0.4896120982426765
32.0,0.0,0.0,172.7,72.1,1.0,0.0,1.0,0.0,0.0,1.0,8.0,14.0,2.0,0.08900000000000001,112.0,0.3147869029391588
22.0,1.0,0.0,185.4,98.0,2.0,3.0,1.0,0.0,0.0,1.0,2.0,5.0,0.0,0.6579999999999999,109.0,0.5987523483766714
25.0,1.0,0.0,175.3,71.2,0.0,1.0,0.0,0.0,1.0,1.0,3.0,8.0,2.0,0.123,85.0,0.2045244457796652
25.0,1.0,0.0,175.3,71.2,1.0,3.0,2.0,2.0,0.0,0.0,1.0,11.0,1.0,0.03,126.0,0.29907187660123624
21.0,2.0,0.0,185.4,68.0,2.0,3.0,2.0,1.0,1.0,1.0,5.0,7.0,2.0,0.7659999999999999,98.0,0.6320965035553813
40.0,1.0,0.0,185.4,98.4,1.0,3.0,0.0,0.0,0.0,0.0,9.0,3.0,0.0,0.284,121.0,0.3505757233086164
35.0,2.0,0.0,175.3,68.0,0.0,1.0,1.0,1.0,0.0,0.0,11.0,11.0,2.0,0.16399999999999998,69.0,0.3005280681693097
