index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
1523,23,1,0,177.8,73.9,1,3,0,2,0,1,5,0,0,0.574,68,0.44231079571939064
1524,39,2,0,190.5,92.5,1,1,2,2,0,1,1,15,1,0.8340000000000001,92,0.6527640996112759
1525,30,1,0,175.3,68.0,1,2,1,1,0,1,1,0,0,0.764,83,0.6756681390706257
1526,28,2,0,160.0,78.0,0,3,1,2,0,1,9,13,1,0.451,90,0.48396567162331827
1527,21,1,0,177.8,79.8,1,0,2,0,0,0,4,14,1,0.364,98,0.44912209350173465
1528,19,2,0,182.9,74.8,1,0,2,0,1,1,6,9,1,0.922,115,0.7022875106254819
1529,36,0,0,177.8,101.6,2,2,0,0,1,1,5,4,0,0.157,113,0.3553467372018581
1530,33,2,0,185.4,113.4,0,1,0,2,0,1,11,5,1,0.392,126,0.4167892972596907
1531,39,1,0,167.6,86.2,0,1,2,1,0,0,3,6,1,0.9159999999999999,72,0.6659332687582133
1532,23,1,0,177.8,93.9,2,1,0,1,1,0,9,7,0,0.39899999999999997,122,0.41559045789947596
1533,20,1,0,180.3,99.8,2,1,2,2,0,0,11,4,1,0.927,98,0.6908343063728355
1534,20,1,0,170.2,86.2,1,1,2,0,0,0,2,4,2,0.65,64,0.5500827783778547
1535,23,2,0,170.2,88.5,2,1,1,2,1,0,8,5,1,0.42100000000000004,85,0.46302109137245456
1536,24,2,0,182.9,63.5,0,3,0,0,0,0,5,10,2,0.018000000000000002,90,0.14565660943682768
1537,44,1,0,172.7,76.2,1,2,2,2,1,0,11,3,0,0.10400000000000001,74,0.3614910300672852
1538,49,1,0,175.3,93.0,1,2,0,0,0,1,6,9,2,0.809,71,0.6245009504076713
1539,35,2,0,165.1,67.1,0,3,1,0,0,0,8,14,2,0.875,121,0.6912000530166633
1540,22,2,0,177.8,101.6,2,2,2,2,1,0,8,3,2,0.049,69,0.3233197663785137
1541,26,1,0,154.9,103.0,1,3,2,0,0,0,10,14,0,0.975,122,0.7243562974572946
1542,37,1,0,172.7,103.9,1,3,2,1,1,1,8,15,2,0.321,70,0.3915674530810619
1543,29,1,0,175.3,59.4,1,3,2,1,0,0,7,10,1,0.185,71,0.31559749135910764
1544,23,2,0,170.2,91.2,1,2,0,2,1,1,0,0,2,0.812,67,0.6220242055147173
1545,40,2,0,180.3,79.4,1,1,2,0,0,0,9,3,1,0.934,76,0.6756681390706257
1546,23,1,0,167.6,66.7,0,0,2,0,1,1,5,9,0,0.127,114,0.33952009891039503
1547,25,2,0,175.3,130.6,0,2,0,1,0,1,3,11,2,0.33399999999999996,99,0.43463735209478105
1548,51,2,0,175.3,89.8,0,0,1,0,0,1,11,12,0,0.7859999999999999,85,0.6281775059812035
1549,39,2,0,182.9,108.9,2,1,1,1,0,1,5,9,0,0.396,121,0.4921548560753102
1550,29,2,0,175.3,81.6,2,2,0,0,1,1,11,4,2,0.723,83,0.6008331527017324
1551,28,1,0,182.9,94.3,0,0,2,0,1,1,9,1,0,0.079,65,0.24383734124317208
1552,25,1,0,180.3,70.3,2,1,0,0,1,1,8,14,0,0.327,108,0.3579651241300271
1553,34,1,0,177.8,85.7,2,1,2,0,1,0,10,6,0,0.47600000000000003,66,0.4686976195113036
1554,21,2,0,170.2,74.8,1,2,1,1,0,1,10,9,0,0.635,68,0.6136467960413743
1555,24,2,0,177.8,74.8,1,1,2,0,0,1,1,5,1,0.79,87,0.6315557874859375
1556,25,2,0,182.9,81.6,0,3,0,2,1,1,0,5,1,0.1,82,0.1858159809327376
1557,22,2,0,188.0,105.2,1,0,2,0,0,1,8,9,2,0.841,83,0.6475976576509113
1558,18,1,0,174.42525773195877,64.4,0,2,2,0,1,1,9,1,0,0.753,58,0.6506643746939371
1559,38,1,0,160.0,59.0,1,0,1,0,1,1,8,10,0,0.063,87,0.2649735467958477
1560,26,0,0,172.7,62.1,0,1,1,2,1,0,7,1,1,0.457,99,0.4971776043601202
1561,35,2,0,175.3,68.0,0,2,1,2,0,1,2,4,0,0.488,56,0.5379029099585744
1562,31,1,0,175.1,70.0,0,0,1,0,1,1,7,4,2,0.7929999999999999,83,0.6291149516454506
1563,31,2,0,177.8,71.7,2,2,2,2,0,1,11,9,1,0.015,58,0.28833560928182433
1564,23,0,0,175.3,83.9,0,0,2,0,1,1,3,7,1,0.39,94,0.4577807167648356
1565,50,1,0,167.6,63.9,1,1,2,1,1,1,0,9,0,0.071,126,0.3231406619335665
1566,21,1,0,172.7,83.1,0,2,2,2,1,0,3,0,2,0.8690000000000001,92,0.7176827537596638
1567,38,2,0,172.7,70.8,0,1,2,0,0,1,0,12,2,0.07400000000000001,98,0.28682206733100335
1568,34,2,0,182.9,79.4,1,3,1,0,1,1,0,1,2,0.802,114,0.6597100078915011
1569,34,2,0,187.9,83.5,1,3,2,0,0,0,10,5,0,0.486,82,0.4921548560753102
1570,34,2,0,167.6,75.7,2,3,0,1,1,1,0,5,2,0.958,120,0.6655435141193741
1571,28,2,0,172.7,65.8,1,3,1,2,1,1,1,0,1,0.9259999999999999,102,0.693620683034075
1572,46,1,1,167.6,53.5,2,1,1,2,0,1,7,14,2,0.195,101,0.36118672809654606
1573,41,2,0,172.7,68.1,0,1,0,0,0,0,10,12,1,0.99,73,0.636935300661385
1574,40,2,0,180.3,71.2,2,0,2,0,1,1,11,8,0,0.7340000000000001,73,0.5957933394888824
1575,23,2,1,163.6,58.1,1,2,0,0,1,0,9,6,2,0.981,126,0.729028190833102
1576,25,1,1,162.7,54.9,1,1,2,0,0,1,11,1,0,0.69,77,0.5810192378024424
1577,20,2,0,170.1,61.2,0,3,1,2,1,0,2,6,0,0.006999999999999999,70,0.20653573544873488
1578,24,1,0,182.9,144.2,0,1,2,0,0,1,11,4,0,0.762,91,0.6241653359565464
1579,40,1,0,185.4,98.4,2,2,2,0,0,1,9,13,0,0.249,82,0.4501193947761724
1580,39,2,0,187.9,97.5,0,1,2,2,1,0,8,3,1,0.244,70,0.3483810627384654
1581,40,2,0,180.3,106.6,2,2,2,0,0,0,4,8,1,0.6,89,0.6190726032751869
1582,30,1,0,182.9,86.1,2,2,1,0,0,1,11,13,2,0.8079999999999999,69,0.6797773503355609
1583,35,2,0,177.8,63.5,2,1,1,2,1,1,2,13,2,0.649,60,0.5454280503314776
1584,25,2,0,175.3,113.4,0,1,0,2,0,0,9,8,1,0.384,95,0.37316920679379945
1585,23,2,0,177.8,90.7,1,1,0,0,1,0,11,9,2,0.789,70,0.5496293004899689
1586,24,1,0,185.4,81.6,1,0,1,0,1,0,6,10,2,0.584,128,0.586031375478828
1587,28,2,0,175.3,90.7,2,2,1,1,0,0,3,8,2,0.847,116,0.7280427960988588
1588,23,2,0,180.3,74.8,0,2,0,1,0,0,1,2,0,0.725,118,0.6341037665545536
1589,21,0,0,182.9,67.1,0,3,2,1,0,0,8,5,1,0.315,80,0.4009244910920797
1590,26,1,0,187.9,59.4,0,2,1,1,1,0,2,0,1,0.97,122,0.7672057727098854
1591,34,1,0,177.8,51.7,2,2,1,0,0,0,5,4,1,0.664,103,0.6561940190641928
1592,30,1,0,165.1,80.3,2,3,1,2,1,0,10,2,0,0.6509999999999999,66,0.5526232090339273
1593,49,2,0,175.3,98.4,2,1,2,1,0,1,9,7,1,0.327,73,0.3986560402235406
1594,29,2,0,177.8,88.0,1,1,1,0,0,1,3,14,1,0.021,82,0.2323290482708538
1595,24,1,0,175.3,89.8,0,2,1,2,0,1,9,10,0,0.8440000000000001,99,0.7148828744990186
1596,31,2,0,175.3,91.6,2,1,1,1,1,0,7,15,0,0.627,92,0.5686666347889953
1597,29,1,0,182.9,133.8,1,1,1,0,1,0,12,13,1,0.528,90,0.5213559215902883
1598,32,0,0,172.7,72.1,2,1,1,1,0,1,7,9,1,0.303,96,0.41443158599423346
1599,22,1,0,185.4,98.0,1,3,2,0,1,0,4,6,0,0.198,72,0.3245281150660743
1600,51,2,0,170.2,88.0,0,2,2,0,1,0,1,1,2,0.14,120,0.4390069420223577
1601,24,1,0,180.3,81.6,0,2,1,2,1,0,0,3,2,0.82,118,0.7211322540766999
1602,21,2,0,180.3,73.0,2,1,0,0,0,1,1,2,2,0.053,114,0.2026073246373907
1603,28,2,0,172.7,89.8,0,1,1,0,1,1,6,7,2,0.585,108,0.566429604645901
1604,46,2,0,182.9,85.3,1,3,0,0,0,0,8,13,1,0.441,63,0.3637057605233259
1605,47,2,0,193.0,81.2,2,1,2,2,1,1,9,4,0,0.059000000000000004,78,0.2499411129350674
1606,42,2,0,177.8,89.8,2,3,1,1,1,0,11,15,1,0.507,72,0.4911311686932172
1607,28,2,0,167.6,92.5,2,2,0,2,1,0,10,1,2,0.78,113,0.6506932055495278
1608,34,1,0,188.0,99.3,2,2,1,0,1,1,5,5,1,0.617,87,0.6240127077350673
1609,39,2,0,182.9,88.9,0,3,1,2,1,1,10,1,2,0.644,75,0.5588091860795095
1610,45,1,0,172.7,102.1,1,0,0,0,0,1,4,15,2,0.452,113,0.43276998078416046
1611,21,1,0,167.6,78.9,1,3,2,2,1,1,9,15,1,0.914,68,0.6618508051076704
1612,24,1,0,167.6,67.6,1,3,2,1,1,1,5,6,1,0.292,82,0.3908475399538393
1613,40,1,0,177.8,134.3,0,3,0,0,0,0,4,0,1,0.507,117,0.46607943788766515
1614,27,2,0,167.6,70.3,0,0,2,0,1,0,11,5,0,0.33,124,0.4625102902569801
1615,30,0,0,180.3,105.7,1,3,2,2,1,0,2,15,1,0.392,87,0.450478148723708
1616,22,1,0,177.8,88.0,2,2,2,0,1,1,5,12,2,0.293,101,0.4944626247644356
1617,20,1,0,167.6,70.8,0,0,1,0,1,1,5,9,0,0.511,110,0.5350184670900824
1618,20,1,0,165.1,83.0,2,0,0,0,1,0,12,13,2,0.755,103,0.5684636146823142
1619,22,1,0,170.2,63.5,2,0,0,0,0,1,3,4,0,0.74,124,0.5830030239332809
1620,20,2,0,175.3,81.2,0,2,2,0,1,0,4,13,2,0.899,125,0.7495161290560252
1621,22,1,0,177.8,71.2,2,1,1,1,1,1,12,3,1,0.495,88,0.5033254808805917
1622,31,2,0,177.8,100.7,2,0,2,0,1,0,11,10,2,0.642,118,0.6007372941348085
1623,31,1,0,172.7,88.5,0,2,0,1,0,1,9,12,0,0.9440000000000001,93,0.6926855138426884
1624,39,0,0,182.9,97.5,2,0,0,0,1,1,8,6,2,0.45899999999999996,95,0.4143487579157993
1625,40,1,0,174.42525773195877,105.2,0,3,0,0,1,0,7,12,2,0.233,80,0.26497354679584767
1626,19,1,0,167.6,115.2,2,1,2,2,1,0,9,1,1,0.35700000000000004,87,0.43216025038592637
1627,30,1,1,160.0,85.7,1,0,2,0,1,0,3,15,1,0.366,94,0.44536222465597064
1628,27,1,0,170.2,84.4,1,2,1,1,0,1,7,13,1,0.8270000000000001,56,0.6759126273719229
1629,30,0,0,157.5,86.2,0,1,0,1,0,0,3,15,2,0.29600000000000004,116,0.3508388246283108
1630,36,1,0,175.3,88.5,0,0,2,0,0,1,7,6,1,0.877,123,0.6934390273196128
1631,19,1,0,170.2,82.6,1,1,2,2,0,0,7,1,1,0.9229999999999999,90,0.6831249762075806
1632,19,1,0,175.3,63.0,2,0,1,0,0,1,5,3,1,0.684,127,0.6261755662865089
1633,45,2,1,157.5,64.0,0,0,2,0,1,0,5,15,1,0.105,124,0.3401392599286434
1634,38,1,0,175.3,76.7,1,0,0,0,1,0,7,11,2,0.9940000000000001,127,0.6840039960575413
1635,29,2,0,175.3,85.3,0,2,2,0,0,1,6,5,1,0.9309999999999999,67,0.7190378352681027
1636,24,1,0,172.7,90.7,2,0,0,0,1,1,4,3,0,0.067,86,0.17085767905624352
1637,20,1,0,170.2,66.7,1,2,0,0,1,1,3,0,2,0.993,87,0.7043845745556423
1638,41,2,0,167.6,89.8,0,3,0,2,1,0,3,6,0,0.376,97,0.37127401551709577
1639,31,2,0,167.6,68.0,0,0,0,0,0,1,12,8,2,0.172,89,0.24049553364137613
1640,28,1,0,172.7,69.4,1,0,0,0,0,0,4,8,0,0.575,98,0.4782786567698829
1641,37,2,1,160.0,85.3,0,2,2,0,1,0,6,15,2,0.384,94,0.5303269967080974
1642,29,2,0,177.8,72.6,0,2,0,2,0,0,12,3,2,0.07,101,0.2885648083995876
1643,24,2,0,172.7,69.4,1,2,1,0,1,0,2,0,0,0.647,107,0.653308965640574
1644,26,0,0,170.2,80.7,2,3,1,2,1,1,5,1,0,0.585,91,0.5488611379794616
1645,19,2,0,177.8,68.0,1,0,2,0,1,0,7,12,0,0.638,67,0.5477771519135393
1646,29,1,0,182.9,78.9,1,0,0,0,1,0,8,1,1,0.621,123,0.5285637637378412
1647,31,1,0,160.0,66.2,0,1,0,0,0,1,12,10,1,0.21,77,0.24679776913923054
1648,30,1,0,175.3,73.9,1,0,2,0,0,1,4,13,1,0.737,75,0.5989768247943413
1649,25,2,0,170.2,63.0,0,1,1,0,1,1,7,14,1,0.857,87,0.6570188772924519
1650,33,2,0,185.4,101.2,0,2,2,0,1,1,4,2,2,0.32299999999999995,88,0.4944626247644355
1651,34,2,0,180.3,130.6,0,2,2,0,0,0,0,0,2,0.66,86,0.6398974097318838
1652,40,2,0,177.8,117.9,2,0,2,0,1,0,12,14,2,0.746,59,0.587211949875778
1653,28,1,0,182.9,82.6,0,3,0,2,0,1,11,1,2,0.05,94,0.17177979637638813
1654,20,1,0,172.7,83.5,1,2,2,2,0,1,10,12,1,0.5710000000000001,86,0.6044629794243659
1655,21,1,0,174.42525773195877,81.2,1,3,0,1,0,0,0,14,1,0.972,86,0.6415479358039599
1656,38,1,0,160.0,65.8,2,2,0,1,1,1,6,7,2,0.711,121,0.6313453429263604
1657,43,1,0,170.2,99.8,2,1,0,2,1,0,11,1,0,0.823,96,0.5908363614084959
1658,31,2,0,177.8,97.1,2,2,2,1,1,1,0,5,0,0.23,67,0.42189900525000795
1659,30,1,0,170.2,91.6,2,0,0,0,0,1,12,2,1,0.945,72,0.6183010702434812
1660,36,1,0,162.6,87.5,0,1,2,2,0,1,7,8,1,0.7929999999999999,58,0.6059205867588354
1661,29,2,0,167.6,76.7,1,1,2,0,0,0,7,12,0,0.501,112,0.5325156472785011
1662,32,2,0,167.6,81.6,0,1,0,2,0,1,8,11,2,0.867,124,0.6348804120382826
1663,22,1,0,172.7,68.9,2,3,2,2,0,1,6,10,1,0.07,78,0.25663237659073246
1664,25,1,0,167.6,78.9,1,1,0,1,1,1,11,2,1,0.9620000000000001,121,0.6678211986805322
1665,32,1,0,175.3,101.2,1,1,1,0,1,1,8,6,1,0.05,113,0.2931418181948962
1666,20,1,0,188.0,87.5,1,2,2,1,1,1,1,11,2,0.374,118,0.55119765049047
1667,21,1,0,175.3,93.9,0,1,1,1,1,1,0,6,2,0.7929999999999999,71,0.6181157247332827
1668,38,1,0,175.3,99.3,2,1,2,2,0,0,3,2,0,0.927,65,0.6640647220981601
1669,34,2,0,174.42525773195877,109.3,0,2,0,1,1,0,9,10,2,0.698,101,0.6076580529380164
1670,20,1,0,188.0,98.9,1,2,2,2,0,0,6,13,1,0.64,96,0.6410769611853464
1671,39,2,0,165.1,83.0,1,1,2,0,1,1,1,14,0,0.39399999999999996,125,0.49570819349620104
1672,29,2,0,154.9,72.6,0,1,1,2,1,0,9,4,1,0.396,108,0.4772367978385646
1673,20,2,0,175.3,59.9,0,1,2,2,1,1,2,9,0,0.513,124,0.5507449706212092
1674,25,1,0,167.6,68.0,0,3,2,2,0,0,7,4,2,0.045,89,0.2568658965594927
1675,31,0,0,180.3,79.4,2,1,1,1,1,1,10,6,0,0.8390000000000001,77,0.6415773556725258
1676,31,0,0,172.7,92.1,2,0,2,0,1,1,7,14,0,0.23199999999999998,83,0.35861884422813745
1677,31,1,0,170.2,119.7,2,1,0,0,0,1,4,10,1,0.7090000000000001,64,0.5056365242627057
1678,23,1,0,180.3,63.0,0,3,2,0,1,1,7,4,2,0.28,117,0.4280444535546033
1679,23,1,0,174.42525773195877,85.3,1,1,0,2,1,0,4,13,2,0.408,91,0.3814026078622801
1680,23,1,0,172.7,83.5,2,3,2,1,0,1,10,10,0,0.629,113,0.5904456755200984
1681,23,1,0,165.1,96.6,1,2,0,2,1,0,2,10,1,0.11699999999999999,125,0.34833713044148673
1682,39,2,0,177.8,77.1,2,3,2,2,0,0,11,1,0,0.618,78,0.550222244819764
1683,32,1,0,170.2,104.8,2,3,0,2,1,0,12,8,0,0.28800000000000003,120,0.3515401573302072
1684,23,1,0,172.7,114.3,2,3,2,1,0,0,3,2,1,0.359,63,0.4035229578351365
1685,21,2,0,177.8,68.5,2,1,2,2,1,0,4,3,0,0.875,69,0.6482358817510044
1686,25,1,0,170.2,68.0,2,0,2,0,1,0,10,5,2,0.08199999999999999,84,0.27225709090930095
1687,21,2,0,185.4,68.0,0,1,1,2,0,1,9,15,1,0.095,115,0.3223344055691173
1688,20,1,0,185.4,91.2,2,1,2,1,0,0,3,12,0,0.7809999999999999,102,0.641459664873207
1689,25,2,0,170.2,83.9,2,2,1,2,1,1,0,12,1,0.605,71,0.6042090682433421
1690,27,1,0,170.2,81.6,2,3,0,2,1,0,11,10,0,0.379,114,0.39469560398242304
1691,19,1,0,172.7,70.8,2,3,1,1,0,0,12,1,1,0.831,106,0.6635613051223959
1692,24,1,0,165.1,73.9,2,0,0,0,0,1,4,6,2,0.5579999999999999,108,0.4813193321394241
1693,28,2,0,165.1,79.8,0,1,0,0,1,1,10,4,0,0.8590000000000001,104,0.6133973597844904
1694,27,2,0,167.6,65.3,1,0,0,0,0,0,11,4,0,0.612,66,0.45959680608524706
1695,29,2,0,175.3,73.5,1,2,1,1,0,0,0,2,2,0.314,73,0.4727453948930698
1696,36,2,0,188.0,94.8,2,2,1,1,1,1,10,8,1,0.057,83,0.3465785851658715
1697,30,2,0,190.5,128.8,2,1,2,0,0,0,7,2,2,0.127,84,0.29911740372103557
1698,46,1,0,188.0,86.2,0,1,1,1,1,1,9,5,1,0.833,58,0.6221161598175203
1699,30,2,0,172.7,75.7,0,2,0,0,1,0,10,1,2,0.732,78,0.5997777581557355
1700,37,2,0,180.3,103.9,1,1,2,0,1,1,10,9,1,0.292,59,0.36123020451872684
1701,36,2,0,175.3,104.3,0,1,1,2,0,0,4,4,1,0.48,96,0.5050035704277197
1702,32,2,0,182.9,77.1,1,1,2,0,1,0,0,13,0,0.988,89,0.7042585917804041
1703,20,2,0,170.2,61.2,0,2,2,2,1,0,10,9,1,0.618,78,0.6161034072315449
1704,22,1,0,170.2,83.5,1,0,1,0,1,0,8,15,0,0.183,111,0.36743109929099715
1705,30,1,0,160.0,71.7,2,2,2,1,0,1,10,8,0,0.634,79,0.6234322860951664
1706,39,2,0,170.2,97.5,0,2,1,1,1,0,3,1,2,0.122,68,0.36383591113983477
1707,24,2,0,180.3,78.9,1,2,2,1,0,1,0,9,1,0.711,112,0.6805565407525401
1708,23,2,0,170.2,93.0,2,3,0,2,0,1,9,13,0,0.9640000000000001,111,0.6601615956259944
1709,31,1,0,172.7,78.5,0,0,1,0,1,0,9,8,2,0.6759999999999999,74,0.5719391818896736
1710,19,1,0,170.2,83.5,0,1,1,2,1,1,1,10,0,0.953,76,0.6823241458070086
1711,27,2,0,180.3,118.4,0,2,0,0,1,0,5,11,0,0.703,75,0.5846179772829554
1712,24,1,0,180.3,88.0,2,0,1,0,0,0,11,3,0,0.124,88,0.30280056326415095
1713,22,1,0,172.7,76.7,2,0,0,0,0,0,6,9,2,0.139,115,0.25695929615118285
1714,24,1,0,170.2,71.2,1,3,1,1,0,0,12,14,1,0.114,92,0.302346338622821
1715,19,2,0,167.6,74.4,1,3,0,2,1,0,11,7,2,0.105,72,0.17444738167866994
1716,26,2,0,165.1,58.5,0,3,0,0,1,0,8,7,0,0.188,84,0.2432258912398015
1717,21,1,0,160.0,77.6,1,2,0,0,0,0,4,15,0,0.285,98,0.4071999501816682
1718,25,1,0,175.3,71.2,1,3,2,2,0,0,1,11,1,0.03,126,0.29907187660123624
1719,19,1,0,167.6,64.4,1,2,0,0,1,0,2,1,0,0.223,129,0.41235882661876616
1720,34,1,0,182.9,81.6,1,2,1,1,1,0,7,13,2,0.7020000000000001,127,0.6893940168565584
1721,41,1,0,165.1,74.8,0,1,2,0,1,0,4,12,0,0.5429999999999999,87,0.5251684382684569
1722,23,1,0,177.8,73.9,0,1,1,1,1,0,12,12,1,0.265,76,0.36812289130451387
1723,39,2,0,190.5,92.5,2,0,1,0,1,1,8,15,2,0.99,65,0.6863383649822
1724,30,1,0,175.3,68.0,1,2,1,0,0,1,1,14,0,0.945,87,0.7373970207401379
1725,28,2,0,160.0,78.0,0,0,0,0,1,0,11,9,0,0.12300000000000001,77,0.19299867437433305
1726,21,1,0,177.8,79.8,1,0,1,0,1,0,10,14,0,0.49,112,0.527373703356566
1727,19,2,0,182.9,74.8,2,1,0,1,1,1,0,3,1,0.63,67,0.46994519893303766
1728,36,0,0,177.8,101.6,0,1,1,2,1,0,6,12,2,0.14400000000000002,97,0.3266736754454783
1729,33,2,0,185.4,113.4,2,2,2,2,0,0,4,10,2,0.40299999999999997,61,0.5031014480207897
1730,39,1,0,167.6,86.2,2,3,2,1,1,0,6,13,1,0.001,122,0.27627986222638823
1731,23,1,0,177.8,93.9,0,3,0,1,1,1,11,12,0,0.094,96,0.20227166825364087
1732,20,1,0,180.3,99.8,2,1,2,0,1,0,10,10,1,0.46,78,0.47460690756711854
1733,20,1,0,170.2,86.2,2,3,2,1,1,0,5,12,0,0.77,71,0.6087921642830306
1734,23,2,0,170.2,88.5,1,1,2,1,1,0,6,4,2,0.465,58,0.4536209643660775
1735,24,2,0,182.9,63.5,0,0,1,0,1,1,4,6,2,0.688,75,0.5781637296748942
1736,44,1,0,172.7,76.2,1,3,0,2,0,0,1,11,0,0.336,129,0.390084757460835
1737,49,1,0,175.3,93.0,1,2,0,2,1,0,3,14,1,0.7909999999999999,73,0.6191651070512911
1738,35,2,0,165.1,67.1,0,1,1,1,1,0,3,7,0,0.111,76,0.2785874371720427
1739,22,2,0,177.8,101.6,2,1,2,1,0,0,9,5,1,0.787,119,0.6584373598998591
1740,26,1,0,154.9,103.0,2,2,2,0,1,0,2,15,1,0.379,123,0.5586372289869029
1741,37,1,0,172.7,103.9,2,0,0,0,0,0,0,8,1,0.519,63,0.40686622056136446
1742,29,1,0,175.3,59.4,2,3,0,2,1,1,5,14,2,0.44,83,0.38889714222310534
1743,23,2,0,170.2,91.2,0,3,1,2,0,0,8,7,1,0.977,111,0.7170517544962083
1744,40,2,0,180.3,79.4,1,1,0,0,1,1,5,13,1,0.635,127,0.539358157159412
1745,23,1,0,167.6,66.7,1,2,1,1,0,0,1,1,2,0.5710000000000001,78,0.5967922132091333
1746,25,2,0,175.3,130.6,1,1,1,0,1,1,11,6,0,0.526,105,0.536622482772494
1747,51,2,0,175.3,89.8,2,1,1,1,1,0,12,5,1,0.6629999999999999,128,0.6187332757602693
1748,39,2,0,182.9,108.9,0,0,1,0,0,0,9,4,1,0.076,92,0.2797400215021575
1749,29,2,0,175.3,81.6,0,2,0,2,0,0,8,6,1,0.9890000000000001,93,0.7075946506828564
1750,28,1,0,182.9,94.3,0,3,2,2,0,1,3,3,1,0.01,89,0.23549574953849797
1751,25,1,0,180.3,70.3,1,1,1,0,1,1,4,10,1,0.47100000000000003,108,0.5139993340614204
1752,34,1,0,177.8,85.7,2,2,1,0,1,0,1,9,0,0.84,105,0.717997812194711
1753,21,2,0,170.2,74.8,0,1,1,0,0,0,4,6,0,0.7090000000000001,79,0.5910966648335367
1754,24,2,0,177.8,74.8,0,1,2,0,1,0,7,10,2,0.7140000000000001,124,0.6352086071789488
1755,25,2,0,182.9,81.6,0,3,0,2,1,0,6,3,0,0.526,128,0.4883566231450855
1756,22,2,0,188.0,105.2,0,0,0,0,1,1,4,3,2,0.324,68,0.30280056326415095
1757,18,1,0,174.42525773195877,64.4,0,0,2,0,0,0,9,5,1,0.5820000000000001,86,0.5422237077339567
1758,38,1,0,160.0,59.0,1,3,2,0,0,1,3,10,1,0.511,94,0.5176688961423799
1759,26,0,0,172.7,62.1,2,1,0,2,1,0,8,12,1,0.595,99,0.4893839807448177
1760,35,2,0,175.3,68.0,0,1,1,1,0,0,11,11,2,0.16399999999999998,69,0.30052806816930966
1761,31,1,0,175.1,70.0,0,2,1,0,1,1,10,15,2,0.349,71,0.4879376813664363
1762,31,2,0,177.8,71.7,2,3,1,0,1,1,7,15,1,0.36700000000000005,97,0.4494812510952747
1763,23,0,0,175.3,83.9,2,0,0,0,1,0,0,1,1,0.976,57,0.6168473567645558
1764,50,1,0,167.6,63.9,2,2,2,1,0,1,3,7,0,0.853,98,0.7170031673342819
1765,21,1,0,172.7,83.1,2,3,1,1,0,1,12,13,1,0.434,74,0.4566733962728273
1766,38,2,0,172.7,70.8,1,1,0,2,1,0,10,10,1,0.779,58,0.5323006848180668
1767,34,2,0,182.9,79.4,0,0,2,0,0,1,9,5,0,0.081,112,0.31009453646645935
1768,34,2,0,187.9,83.5,0,0,1,0,0,1,2,6,0,0.5720000000000001,116,0.5688357653053708
1769,34,2,0,167.6,75.7,0,3,2,0,0,0,7,1,2,0.49,61,0.46994519893303766
1770,28,2,0,172.7,65.8,1,3,0,1,0,1,9,12,1,0.07200000000000001,95,0.1870707912605047
1771,46,1,1,167.6,53.5,2,2,0,0,1,0,12,7,2,0.369,68,0.41517672967755126
1772,41,2,0,172.7,68.1,2,3,2,2,0,1,12,9,2,0.19699999999999998,75,0.327968323542508
1773,40,2,0,180.3,71.2,2,0,1,0,0,0,3,14,2,0.16899999999999998,128,0.3815307803361288
1774,23,2,1,163.6,58.1,2,0,1,0,0,1,0,11,0,0.09699999999999999,71,0.2632060599448824
1775,25,1,1,162.7,54.9,2,3,1,2,0,0,8,9,1,0.929,104,0.6961803808270198
1776,20,2,0,170.1,61.2,1,3,0,1,1,1,12,13,0,0.5,89,0.4288608817606764
1777,24,1,0,182.9,144.2,0,0,2,0,1,0,2,11,2,0.447,62,0.44908217813816786
1778,40,1,0,185.4,98.4,0,2,2,2,1,1,8,15,0,0.295,84,0.47596159053165815
1779,39,2,0,187.9,97.5,2,0,2,0,0,0,11,13,2,0.966,62,0.6755594298686373
1780,40,2,0,180.3,106.6,1,0,0,0,0,0,12,4,0,0.857,76,0.5856701471102903
1781,30,1,0,182.9,86.1,2,3,1,0,1,1,1,5,0,0.297,65,0.37183428137380253
1782,35,2,0,177.8,63.5,2,3,2,0,1,1,2,1,2,0.11699999999999999,115,0.3350889830596599
1783,25,2,0,175.3,113.4,1,2,2,0,1,1,4,10,1,0.46,88,0.5587404090070575
1784,23,2,0,177.8,90.7,1,3,2,0,0,1,9,14,0,0.64,61,0.5423648911116337
1785,24,1,0,185.4,81.6,2,2,2,1,1,1,5,10,2,0.233,97,0.4597151135446756
1786,28,2,0,175.3,90.7,1,1,1,2,0,0,7,3,2,0.545,129,0.5701533326011361
1787,23,2,0,180.3,74.8,2,1,2,1,1,1,7,3,0,0.018000000000000002,123,0.28783125493282385
1788,21,0,0,182.9,67.1,2,1,2,1,0,0,8,10,1,0.166,77,0.31257797621885053
1789,26,1,0,187.9,59.4,2,3,1,0,1,0,4,5,1,0.971,71,0.6845623403072131
1790,34,1,0,177.8,51.7,1,3,0,0,1,0,4,6,2,0.618,76,0.47437444999131406
1791,30,1,0,165.1,80.3,0,2,2,1,0,0,10,4,0,0.794,60,0.667433206974929
1792,49,2,0,175.3,98.4,2,2,2,0,1,0,11,7,2,0.7490000000000001,61,0.6517586287479964
1793,29,2,0,177.8,88.0,0,0,1,0,0,0,2,9,1,0.932,113,0.7040569270471497
