index,Age,Education Level,Gender,Height,Weight,Criminal Level,Marital Status,Parent Situation,Child Situation,Terrain,Road Condition,Wind Speed,Weather,Human,Video Result,Heart Speed,Result
2874,23,初中,男,172.7,83.5,中,丧偶,父母双亡,有一子女,有山,通畅,暴风,小雨,大,0.585,1,危险等级2
2875,23,初中,男,165.1,96.6,中,丧偶,父母双亡,有多个子女,有山,堵车,强风,小雪,小,0.698,1,危险等级2
2876,39,高中及以上,男,177.8,77.1,重,丧偶,父母双亡,没有孩子,有山,通畅,无风,小雨,中,0.733,1,危险等级2
2877,32,初中,男,170.2,104.8,轻,丧偶,父母双亡,有一子女,平原,通畅,狂风,晴,中,0.6225,1,危险等级2
2878,23,初中,男,172.7,114.3,轻,离异,父母双亡,有一子女,平原,堵车,劲风,暴雨,中,0.561,1,危险等级2
2879,21,高中及以上,男,177.8,68.5,中,丧偶,父母双亡,有一子女,有山,通畅,疾风,阴天,大,0.586,1,危险等级2
2880,25,初中,男,170.2,68.0,轻,丧偶,父母双亡,有一子女,有山,堵车,强风,多云,小,0.599,1,危险等级2
2881,21,高中及以上,男,185.4,68.0,轻,丧偶,父母双亡,有一子女,平原,通畅,轻风,霜冻,中,0.564,1,危险等级2
2882,20,初中,男,185.4,91.2,中,丧偶,父母双亡,有多个子女,有山,通畅,软风,阴天,小,0.526,1,危险等级2
2883,25,高中及以上,男,170.2,83.9,重,丧偶,父母双亡,有一子女,平原,通畅,劲风,大雨,大,0.513,1,危险等级2
2884,27,初中,男,170.2,81.6,轻,丧偶,父母双亡,有一子女,有山,堵车,无风,晴,小,0.7405,1,危险等级2
2885,19,初中,男,172.7,70.8,重,丧偶,父母双亡,有一子女,平原,通畅,台风,中雨,中,0.551,1,危险等级2
2886,24,初中,男,165.1,73.9,中,离异,父母双亡,有一子女,有山,堵车,微风,阴天,小,0.764,1,危险等级3
2887,28,高中及以上,男,165.1,79.8,轻,丧偶,父母双亡,有多个子女,有山,通畅,烈风,霜冻,中,0.6759999999999999,1,危险等级2
2888,27,高中及以上,男,167.6,65.3,轻,离异,父母双亡,有一子女,有山,堵车,微风,中雪,中,0.662,0,危险等级2
2889,29,高中及以上,男,175.3,73.5,轻,离异,父母双亡,有一子女,有山,堵车,强风,小雨,大,0.813,1,危险等级3
2890,36,高中及以上,男,188.0,94.8,轻,离异,父母双亡,有一子女,平原,通畅,大风,大到暴雪,中,0.675,1,危险等级3
2891,30,高中及以上,男,190.5,128.8,轻,丧偶,父母双亡,没有孩子,有山,堵车,台风,暴雨,中,0.505,1,危险等级2
2892,46,初中,男,188.0,86.2,重,离异,父母双亡,有多个子女,有山,通畅,劲风,雨夹雪,中,0.875,1,危险等级3
2893,30,高中及以上,男,172.7,75.7,轻,丧偶,父母双亡,有一子女,平原,堵车,疾风,大到暴雪,小,0.914,1,危险等级3
2894,37,高中及以上,男,180.3,103.9,中,离异,父母双亡,有一子女,平原,堵车,无风,阴天,小,0.74,1,危险等级3
2895,36,高中及以上,男,175.3,104.3,轻,丧偶,父母双亡,有一子女,平原,通畅,软风,中雨,大,0.7829999999999999,1,危险等级3
2896,32,高中及以上,男,182.9,77.1,重,离异,父母双亡,有一子女,有山,通畅,轻风,雷阵雨,大,0.7,1,危险等级3
2897,20,高中及以上,男,170.2,61.2,重,离异,父母双亡,有一子女,有山,堵车,强风,暴雨,大,0.7395,1,危险等级3
2898,22,初中,男,170.2,83.5,重,离异,父母双亡,有多个子女,平原,堵车,轻风,雷阵雨,中,0.556,1,危险等级2
2899,30,初中,男,160.0,71.7,中,离异,父母双亡,没有孩子,平原,通畅,暴风,暴雨,大,0.703,1,危险等级3
2900,39,高中及以上,男,170.2,97.5,轻,丧偶,父母双亡,有一子女,有山,通畅,劲风,冻雨,中,0.86,1,危险等级3
2901,24,高中及以上,男,180.3,78.9,轻,丧偶,父母双亡,有多个子女,有山,通畅,软风,冻雨,大,0.659,1,危险等级2
2902,23,高中及以上,男,170.2,93.0,中,丧偶,父母双亡,没有孩子,平原,堵车,暴风,小雨,小,0.601,1,危险等级2
2903,31,初中,男,172.7,78.5,中,离异,父母双亡,有多个子女,平原,通畅,强风,中雨,小,0.6445,1,危险等级3
2904,19,初中,男,170.2,83.5,重,离异,父母双亡,有一子女,平原,堵车,无风,多云,小,0.968,1,危险等级3
2905,27,高中及以上,男,180.3,118.4,中,丧偶,父母双亡,有多个子女,平原,堵车,狂风,小雪,小,0.552,1,危险等级2
2906,24,初中,男,180.3,88.0,中,离异,父母双亡,没有孩子,有山,堵车,疾风,雷阵雨,小,0.7120000000000001,1,危险等级3
2907,22,初中,男,172.7,76.7,中,离异,父母双亡,有一子女,有山,堵车,疾风,晴,大,0.631,1,危险等级3
2908,24,初中,男,170.2,71.2,中,离异,父母双亡,没有孩子,平原,通畅,狂风,阴天,小,0.6579999999999999,1,危险等级3
2909,19,高中及以上,男,167.6,74.4,中,丧偶,父母双亡,有多个子女,有山,通畅,烈风,暴雨,大,0.7929999999999999,1,危险等级3
2910,26,高中及以上,男,165.1,58.5,轻,丧偶,父母双亡,有一子女,有山,堵车,大风,大到暴雪,大,0.6525,1,危险等级2
2911,21,初中,男,160.0,77.6,中,离异,父母双亡,有多个子女,平原,堵车,疾风,雨夹雪,大,0.871,1,危险等级3
2912,25,初中,男,175.3,71.2,中,丧偶,父母双亡,有一子女,平原,通畅,无风,大雨,小,0.525,1,危险等级2
2913,19,初中,男,167.6,64.4,轻,丧偶,父母双亡,没有孩子,有山,通畅,劲风,大到暴雪,大,0.711,1,危险等级2
2914,34,初中,男,182.9,81.6,轻,丧偶,父母双亡,有一子女,有山,通畅,轻风,大雨,小,0.633,1,危险等级2
2915,41,初中,男,165.1,74.8,轻,丧偶,父母双亡,没有孩子,平原,堵车,强风,小雪,小,0.6335,1,危险等级2
2916,23,初中,男,177.8,73.9,重,离异,父母双亡,有多个子女,有山,通畅,大风,小雪,大,0.725,1,危险等级3
2917,39,高中及以上,男,190.5,92.5,中,离异,父母双亡,没有孩子,有山,通畅,台风,暴雨,中,0.5539999999999999,1,危险等级2
2918,30,初中,男,175.3,68.0,重,丧偶,父母双亡,有一子女,有山,堵车,劲风,雨夹雪,小,0.512,1,危险等级2
2919,28,高中及以上,男,160.0,78.0,中,离异,父母双亡,没有孩子,平原,通畅,轻风,多云,大,0.627,1,危险等级3
2920,21,初中,男,177.8,79.8,重,离异,父母双亡,有多个子女,有山,通畅,劲风,雾,中,0.5715,1,危险等级2
2921,19,高中及以上,男,182.9,74.8,中,离异,父母双亡,有多个子女,有山,通畅,狂风,中雪,小,0.5525,1,危险等级2
2922,36,小学及以下,男,177.8,101.6,轻,离异,父母双亡,没有孩子,有山,堵车,烈风,晴,小,0.852,1,危险等级3
2923,33,高中及以上,男,185.4,113.4,中,丧偶,父母双亡,没有孩子,有山,堵车,和风,小雨,中,0.738,1,危险等级2
2924,39,初中,男,167.6,86.2,轻,离异,父母双亡,没有孩子,有山,堵车,大风,小雨,中,0.662,1,危险等级3
2925,23,初中,男,177.8,93.9,中,离异,父母双亡,没有孩子,有山,通畅,暴风,大到暴雪,中,0.7205,1,危险等级3
2926,20,初中,男,180.3,99.8,中,离异,父母双亡,有一子女,平原,通畅,微风,小雪,中,0.5325,1,危险等级2
2927,20,初中,男,170.2,86.2,重,离异,父母双亡,有一子女,平原,通畅,大风,冻雨,中,0.9279999999999999,1,危险等级3
2928,23,高中及以上,男,170.2,88.5,轻,丧偶,父母双亡,没有孩子,有山,通畅,台风,冰雹,中,0.5365,1,危险等级2
2929,24,高中及以上,男,182.9,63.5,中,离异,父母双亡,有一子女,平原,通畅,烈风,雷阵雨,小,0.7979999999999999,1,危险等级3
2930,44,初中,男,172.7,76.2,重,离异,父母双亡,有一子女,有山,堵车,强风,雷阵雨,中,0.93,1,危险等级3
2931,49,初中,男,175.3,93.0,轻,离异,父母双亡,有多个子女,平原,堵车,无风,中雪,小,0.6755,1,危险等级3
2932,35,高中及以上,男,165.1,67.1,轻,丧偶,父母双亡,没有孩子,平原,堵车,烈风,晴,小,0.6679999999999999,1,危险等级2
2933,22,高中及以上,男,177.8,101.6,重,离异,父母双亡,有多个子女,平原,通畅,烈风,暴雨,大,0.5479999999999999,1,危险等级2
2934,26,初中,男,154.9,103.0,重,丧偶,父母双亡,没有孩子,平原,堵车,大风,大雨,小,0.7290000000000001,1,危险等级2
2935,37,初中,男,172.7,103.9,轻,离异,父母双亡,没有孩子,有山,通畅,台风,霜冻,中,0.961,1,危险等级3
2936,29,初中,男,175.3,59.4,中,离异,父母双亡,有多个子女,平原,堵车,大风,中雨,中,0.6655,1,危险等级3
2937,23,高中及以上,男,170.2,91.2,中,丧偶,父母双亡,有一子女,平原,通畅,暴风,阴天,大,0.5225,1,危险等级2
2938,40,高中及以上,男,180.3,79.4,重,丧偶,父母双亡,有多个子女,平原,通畅,无风,雨夹雪,大,0.509,1,危险等级2
2939,23,初中,男,167.6,66.7,轻,离异,父母双亡,有一子女,平原,堵车,狂风,小雨,大,0.846,1,危险等级3
2940,25,高中及以上,男,175.3,130.6,轻,离异,父母双亡,没有孩子,有山,通畅,暴风,小雨,中,0.5245,1,危险等级2
2941,51,高中及以上,男,175.3,89.8,中,丧偶,父母双亡,没有孩子,有山,通畅,疾风,中雨,小,0.551,1,危险等级2
2942,39,高中及以上,男,182.9,108.9,中,离异,父母双亡,有一子女,有山,堵车,狂风,雨夹雪,小,0.8959999999999999,1,危险等级3
2943,29,高中及以上,男,175.3,81.6,中,丧偶,父母双亡,没有孩子,平原,堵车,强风,小雨,中,0.7090000000000001,1,危险等级2
2944,28,初中,男,182.9,94.3,轻,丧偶,父母双亡,有多个子女,平原,堵车,劲风,大到暴雪,大,0.637,1,危险等级2
2945,25,初中,男,180.3,70.3,中,丧偶,父母双亡,有一子女,有山,堵车,强风,霜冻,中,0.524,1,危险等级2
2946,34,初中,男,177.8,85.7,重,丧偶,父母双亡,没有孩子,平原,通畅,台风,霜冻,大,0.5245,1,危险等级2
2947,21,高中及以上,男,170.2,74.8,轻,丧偶,父母双亡,有一子女,平原,通畅,和风,雾,小,0.5529999999999999,1,危险等级2
2948,24,高中及以上,男,177.8,74.8,中,丧偶,父母双亡,没有孩子,有山,通畅,大风,大雨,大,0.7265,1,危险等级2
2949,25,高中及以上,男,182.9,81.6,轻,丧偶,父母双亡,没有孩子,平原,堵车,台风,大到暴雪,小,0.5415,1,危险等级2
2950,22,高中及以上,男,188.0,105.2,中,丧偶,父母双亡,有多个子女,平原,通畅,无风,小雨,中,0.988,1,危险等级3
2951,18,初中,男,174.42525773195874,64.4,重,丧偶,父母双亡,有多个子女,有山,堵车,和风,冰雹,小,0.963,1,危险等级3
2952,38,初中,男,160.0,59.0,中,丧偶,父母双亡,有一子女,平原,通畅,劲风,雨夹雪,中,0.907,1,危险等级3
2953,26,小学及以下,男,172.7,62.1,重,离异,父母双亡,没有孩子,平原,通畅,大风,阴天,大,0.9640000000000001,1,危险等级3
2954,35,高中及以上,男,175.3,68.0,中,离异,父母双亡,有一子女,平原,通畅,疾风,雨夹雪,小,0.5645,1,危险等级2
2955,31,初中,男,175.1,70.0,重,离异,父母双亡,有多个子女,平原,堵车,劲风,中雪,小,0.7435,1,危险等级3
2956,31,高中及以上,男,177.8,71.7,重,离异,父母双亡,有多个子女,平原,堵车,烈风,冰雹,大,0.713,1,危险等级3
2957,23,小学及以下,男,175.3,83.9,重,离异,父母双亡,有多个子女,平原,堵车,无风,中雨,小,0.6795,1,危险等级3
2958,50,初中,男,167.6,63.9,中,离异,父母双亡,没有孩子,平原,堵车,暴风,晴,小,0.654,1,危险等级3
2959,21,初中,男,172.7,83.1,轻,丧偶,父母双亡,有多个子女,平原,通畅,软风,小雨,中,0.6709999999999999,1,危险等级2
2960,38,高中及以上,男,172.7,70.8,重,丧偶,父母双亡,有多个子女,平原,堵车,软风,雷阵雨,中,0.6325,1,危险等级2
2961,34,高中及以上,男,182.9,79.4,重,离异,父母双亡,有一子女,有山,通畅,软风,大雨,中,0.9420000000000001,1,危险等级3
2962,34,高中及以上,男,187.9,83.5,中,离异,父母双亡,有一子女,平原,堵车,烈风,雷阵雨,中,0.5605,1,危险等级2
2963,34,高中及以上,男,167.6,75.7,重,离异,父母双亡,没有孩子,平原,通畅,疾风,多云,中,0.564,1,危险等级2
2964,28,高中及以上,男,172.7,65.8,重,离异,父母双亡,有多个子女,平原,通畅,疾风,大到暴雪,小,0.64,1,危险等级3
2965,46,初中,女,167.6,53.5,中,离异,父母双亡,没有孩子,平原,堵车,疾风,霜冻,中,0.512,1,危险等级2
2966,41,高中及以上,男,172.7,68.1,轻,离异,父母双亡,有多个子女,平原,通畅,微风,中雪,小,0.61,1,危险等级2
2967,40,高中及以上,男,180.3,71.2,轻,丧偶,父母双亡,有多个子女,平原,堵车,无风,小雪,大,0.5645,1,危险等级2
2968,23,高中及以上,女,163.6,58.1,中,丧偶,父母双亡,有一子女,有山,堵车,大风,中雪,大,0.6175,1,危险等级2
2969,25,初中,女,162.7,54.9,重,丧偶,父母双亡,有一子女,有山,堵车,大风,霜冻,小,0.6890000000000001,1,危险等级2
2970,20,高中及以上,男,170.1,61.2,中,丧偶,父母双亡,有多个子女,有山,堵车,软风,霜冻,小,0.556,1,危险等级2
2971,24,初中,男,182.9,144.2,轻,丧偶,父母双亡,有一子女,有山,堵车,轻风,霜冻,中,0.5479999999999999,1,危险等级2
2972,40,初中,男,185.4,98.4,中,离异,父母双亡,有一子女,平原,通畅,台风,暴雨,小,0.6415,1,危险等级3
2973,39,高中及以上,男,187.9,97.5,轻,离异,父母双亡,有一子女,平原,通畅,台风,雷阵雨,中,0.7340000000000001,1,危险等级3
2974,40,高中及以上,男,180.3,106.6,轻,离异,父母双亡,有多个子女,有山,堵车,台风,小雪,小,0.591,1,危险等级2
2975,30,初中,男,182.9,86.1,中,离异,父母双亡,没有孩子,平原,通畅,狂风,中雪,中,0.61,1,危险等级2
2976,35,高中及以上,男,177.8,63.5,重,丧偶,父母双亡,没有孩子,有山,通畅,软风,冻雨,小,0.987,1,危险等级3
2977,25,高中及以上,男,175.3,113.4,重,离异,父母双亡,有多个子女,有山,堵车,强风,冻雨,中,0.602,1,危险等级2
2978,23,高中及以上,男,177.8,90.7,轻,丧偶,父母双亡,有多个子女,平原,堵车,大风,雷阵雨,大,0.946,1,危险等级3
2979,24,初中,男,185.4,81.6,中,丧偶,父母双亡,有多个子女,有山,通畅,劲风,晴,小,0.871,1,危险等级3
2980,28,高中及以上,男,175.3,90.7,中,丧偶,父母双亡,有多个子女,平原,通畅,和风,小雨,小,0.565,1,危险等级2
2981,23,高中及以上,男,180.3,74.8,轻,丧偶,父母双亡,有多个子女,平原,堵车,轻风,大雨,小,0.695,1,危险等级2
2982,21,小学及以下,男,182.9,67.1,重,离异,父母双亡,有一子女,有山,通畅,烈风,晴,中,0.945,1,危险等级3
2983,26,初中,男,187.9,59.4,中,离异,父母双亡,有多个子女,有山,通畅,无风,多云,大,0.589,1,危险等级2
2984,34,初中,男,177.8,51.7,轻,离异,父母双亡,有多个子女,有山,堵车,强风,雾,大,0.6025,1,危险等级2
2985,30,初中,男,165.1,80.3,中,离异,父母双亡,有多个子女,平原,通畅,狂风,大到暴雪,大,0.5945,1,危险等级2
2986,49,高中及以上,男,175.3,98.4,轻,丧偶,父母双亡,有多个子女,有山,通畅,无风,大到暴雪,大,0.6385,1,危险等级2
2987,29,高中及以上,男,177.8,88.0,轻,丧偶,父母双亡,没有孩子,有山,通畅,无风,冻雨,大,0.5695,1,危险等级2
2988,24,初中,男,175.3,89.8,中,离异,父母双亡,有一子女,平原,堵车,暴风,雷阵雨,中,0.568,1,危险等级2
2989,31,高中及以上,男,175.3,91.6,中,离异,父母双亡,没有孩子,平原,堵车,微风,中雪,小,0.58,1,危险等级2
2990,29,初中,男,182.9,133.8,重,丧偶,父母双亡,有多个子女,平原,通畅,轻风,雨夹雪,大,0.626,1,危险等级2
2991,32,小学及以下,男,172.7,72.1,轻,丧偶,父母双亡,有一子女,有山,通畅,狂风,雷阵雨,大,0.7290000000000001,1,危险等级2
2992,22,初中,男,185.4,98.0,中,丧偶,父母双亡,有多个子女,平原,堵车,微风,雷阵雨,中,0.7035,1,危险等级2
2993,51,高中及以上,男,170.2,88.0,重,丧偶,父母双亡,有一子女,有山,通畅,轻风,多云,中,0.86,1,危险等级3
2994,24,初中,男,180.3,81.6,轻,离异,父母双亡,有多个子女,有山,通畅,微风,多云,中,0.7809999999999999,1,危险等级3
2995,21,高中及以上,男,180.3,73.0,中,离异,父母双亡,没有孩子,平原,堵车,暴风,晴,中,0.826,1,危险等级3
2996,28,高中及以上,男,172.7,89.8,重,离异,父母双亡,有多个子女,有山,堵车,劲风,冰雹,大,0.7315,1,危险等级3
2997,46,高中及以上,男,182.9,85.3,轻,离异,父母双亡,没有孩子,有山,通畅,暴风,多云,小,0.6659999999999999,1,危险等级3
2998,47,高中及以上,男,193.0,81.2,中,离异,父母双亡,有一子女,有山,堵车,软风,雾,大,0.695,1,危险等级3
2999,42,高中及以上,男,177.8,89.8,轻,离异,父母双亡,没有孩子,有山,通畅,劲风,小雪,小,0.5275,1,危险等级2
3000,28,高中及以上,男,167.6,92.5,中,丧偶,父母双亡,有多个子女,平原,堵车,轻风,小雨,中,0.685,1,危险等级2
3001,34,初中,男,188.0,99.3,重,离异,父母双亡,有多个子女,有山,堵车,台风,冰雹,小,0.7,1,危险等级3
3002,39,高中及以上,男,182.9,88.9,轻,离异,父母双亡,没有孩子,平原,通畅,强风,雾,小,0.871,1,危险等级3
3003,45,初中,男,172.7,102.1,轻,丧偶,父母双亡,有多个子女,平原,通畅,软风,小雨,小,0.6595,1,危险等级2
3004,21,初中,男,167.6,78.9,轻,丧偶,父母双亡,没有孩子,平原,堵车,软风,冻雨,大,0.7879999999999999,1,危险等级3
3005,24,初中,男,167.6,67.6,重,丧偶,父母双亡,有多个子女,有山,堵车,软风,大到暴雪,小,0.7235,1,危险等级2
3006,40,初中,男,177.8,134.3,重,离异,父母双亡,有多个子女,平原,通畅,暴风,暴雨,小,0.9520000000000001,1,危险等级3
3007,27,高中及以上,男,167.6,70.3,中,离异,父母双亡,有一子女,有山,堵车,疾风,中雪,小,0.523,1,危险等级2
3008,30,小学及以下,男,180.3,105.7,轻,丧偶,父母双亡,有多个子女,平原,通畅,轻风,雾,小,0.5565,1,危险等级2
3009,22,初中,男,177.8,88.0,重,离异,父母双亡,没有孩子,平原,堵车,无风,暴雨,小,0.705,1,危险等级3
3010,20,初中,男,167.6,70.8,轻,丧偶,父母双亡,没有孩子,有山,堵车,烈风,大到暴雪,中,0.605,1,危险等级2
3011,20,初中,男,165.1,83.0,轻,丧偶,父母双亡,没有孩子,平原,堵车,台风,冻雨,中,0.615,1,危险等级2
3012,22,初中,男,170.2,63.5,重,离异,父母双亡,有一子女,有山,堵车,软风,小雨,中,0.583,1,危险等级2
3013,20,高中及以上,男,175.3,81.2,重,丧偶,父母双亡,有一子女,有山,通畅,暴风,小雨,大,0.688,1,危险等级2
3014,22,初中,男,177.8,71.2,轻,丧偶,父母双亡,没有孩子,有山,堵车,疾风,阴天,大,0.7415,1,危险等级2
3015,31,高中及以上,男,177.8,100.7,轻,离异,父母双亡,没有孩子,平原,通畅,暴风,冻雨,小,0.953,1,危险等级3
3016,31,初中,男,172.7,88.5,重,丧偶,父母双亡,有多个子女,有山,通畅,暴风,大到暴雪,小,0.955,1,危险等级3
3017,39,小学及以下,男,182.9,97.5,轻,离异,父母双亡,有多个子女,平原,堵车,台风,大雨,中,0.5770000000000001,1,危险等级2
3018,40,初中,男,174.42525773195874,105.2,中,离异,父母双亡,有一子女,平原,堵车,无风,中雪,小,0.7140000000000001,1,危险等级3
3019,19,初中,男,167.6,115.2,重,丧偶,父母双亡,有多个子女,平原,通畅,微风,雾,小,0.58,1,危险等级2
3020,30,初中,女,160.0,85.7,中,丧偶,父母双亡,没有孩子,平原,通畅,无风,雨夹雪,中,0.6605,1,危险等级2
3021,27,初中,男,170.2,84.4,重,离异,父母双亡,没有孩子,平原,通畅,轻风,雨夹雪,大,0.7215,1,危险等级3
3022,30,小学及以下,男,157.5,86.2,重,丧偶,父母双亡,有一子女,平原,堵车,无风,小雪,大,0.9890000000000001,1,危险等级3
3023,36,初中,男,175.3,88.5,轻,丧偶,父母双亡,有多个子女,平原,堵车,微风,晴,中,0.978,1,危险等级3
3024,19,初中,男,170.2,82.6,重,离异,父母双亡,有一子女,平原,通畅,疾风,小雪,大,0.77,1,危险等级3
3025,19,初中,男,175.3,63.0,重,丧偶,父母双亡,没有孩子,平原,堵车,轻风,小雨,中,0.5710000000000001,1,危险等级2
3026,45,高中及以上,女,157.5,64.0,重,丧偶,父母双亡,没有孩子,有山,堵车,软风,小雨,中,0.504,1,危险等级2
3027,38,初中,男,175.3,76.7,重,离异,父母双亡,有一子女,有山,通畅,微风,中雪,中,0.7170000000000001,1,危险等级3
3028,29,高中及以上,男,175.3,85.3,轻,离异,父母双亡,有多个子女,有山,堵车,软风,冻雨,大,0.5975,1,危险等级2
3029,24,初中,男,172.7,90.7,重,丧偶,父母双亡,有多个子女,有山,堵车,强风,中雪,中,0.6645,1,危险等级2
3030,20,初中,男,170.2,66.7,重,离异,父母双亡,没有孩子,平原,堵车,微风,小雪,大,0.51,0,危险等级2
3031,41,高中及以上,男,167.6,89.8,轻,离异,父母双亡,有多个子女,平原,堵车,烈风,霜冻,中,0.6065,1,危险等级2
3032,31,高中及以上,男,167.6,68.0,轻,丧偶,父母双亡,有一子女,有山,堵车,强风,小雨,小,0.902,1,危险等级3
3033,28,初中,男,172.7,69.4,中,离异,父母双亡,有一子女,有山,通畅,烈风,阴天,中,0.882,0,危险等级3
3034,37,高中及以上,女,160.0,85.3,中,离异,父母双亡,有多个子女,有山,通畅,强风,大到暴雪,小,0.5915,1,危险等级2
3035,29,高中及以上,男,177.8,72.6,中,离异,父母双亡,有一子女,平原,通畅,狂风,小雨,小,0.6005,1,危险等级2
3036,24,高中及以上,男,172.7,69.4,重,离异,父母双亡,有多个子女,平原,通畅,轻风,雷阵雨,中,0.505,1,危险等级2
3037,26,小学及以下,男,170.2,80.7,中,离异,父母双亡,没有孩子,平原,通畅,台风,冻雨,小,0.5105,1,危险等级2
3038,19,高中及以上,男,177.8,68.0,轻,丧偶,父母双亡,有多个子女,平原,通畅,微风,多云,中,0.961,1,危险等级3
3039,29,初中,男,182.9,78.9,重,丧偶,父母双亡,有多个子女,有山,堵车,台风,暴雨,大,0.877,1,危险等级3
3040,31,初中,男,160.0,66.2,重,丧偶,父母双亡,有一子女,平原,通畅,狂风,小雪,小,0.855,1,危险等级3
3041,30,初中,男,175.3,73.9,轻,丧偶,父母双亡,没有孩子,平原,堵车,暴风,冻雨,小,0.613,1,危险等级2
3042,25,高中及以上,男,170.2,63.0,中,丧偶,父母双亡,有多个子女,平原,堵车,暴风,冰雹,中,0.7240000000000001,1,危险等级2
3043,33,高中及以上,男,185.4,101.2,中,丧偶,父母双亡,有一子女,有山,通畅,软风,小雪,大,0.715,1,危险等级2
3044,34,高中及以上,男,180.3,130.6,重,离异,父母双亡,没有孩子,平原,堵车,台风,雷阵雨,大,0.743,1,危险等级3
3045,40,高中及以上,男,177.8,117.9,重,离异,父母双亡,没有孩子,有山,通畅,软风,小雪,小,0.72,1,危险等级3
3046,28,初中,男,182.9,82.6,轻,丧偶,父母双亡,有一子女,有山,堵车,轻风,晴,大,0.7070000000000001,1,危险等级2
3047,20,初中,男,172.7,83.5,中,离异,父母双亡,有多个子女,有山,通畅,轻风,小雨,小,0.6615,1,危险等级3
3048,21,初中,男,174.42525773195874,81.2,重,丧偶,父母双亡,有多个子女,平原,堵车,狂风,中雨,大,0.988,1,危险等级3
3049,38,初中,男,160.0,65.8,重,丧偶,父母双亡,有一子女,有山,堵车,轻风,阴天,小,0.6015,1,危险等级2
3050,43,初中,男,170.2,99.8,重,丧偶,父母双亡,没有孩子,有山,通畅,烈风,大雨,小,0.767,1,危险等级2
3051,31,高中及以上,男,177.8,97.1,重,丧偶,父母双亡,有多个子女,平原,堵车,无风,小雨,小,0.7425,1,危险等级2
3052,30,初中,男,170.2,91.6,轻,丧偶,父母双亡,有多个子女,有山,堵车,劲风,雷阵雨,大,0.919,1,危险等级3
3053,36,初中,男,162.6,87.5,轻,离异,父母双亡,有多个子女,平原,堵车,轻风,晴,大,0.518,1,危险等级2
3054,29,高中及以上,男,167.6,76.7,中,丧偶,父母双亡,没有孩子,平原,通畅,和风,雷阵雨,中,0.6,1,危险等级2
3055,32,高中及以上,男,167.6,81.6,重,丧偶,父母双亡,有多个子女,平原,通畅,微风,多云,中,0.7295,1,危险等级2
3056,22,初中,男,172.7,68.9,轻,丧偶,父母双亡,有多个子女,平原,堵车,烈风,多云,大,0.5760000000000001,1,危险等级2
3057,25,初中,男,167.6,78.9,重,丧偶,父母双亡,有一子女,有山,通畅,台风,中雨,大,0.7225,1,危险等级2
3058,32,初中,男,175.3,101.2,重,离异,父母双亡,有多个子女,平原,通畅,烈风,晴,中,0.5385,1,危险等级2
3059,20,初中,男,188.0,87.5,中,离异,父母双亡,有多个子女,有山,通畅,微风,多云,大,0.9740000000000001,1,危险等级3
3060,21,初中,男,175.3,93.9,中,离异,父母双亡,没有孩子,有山,堵车,大风,多云,大,0.6015,1,危险等级2
3061,38,初中,男,175.3,99.3,轻,离异,父母双亡,有一子女,平原,堵车,烈风,大到暴雪,中,0.518,1,危险等级2
3062,34,高中及以上,男,174.42525773195874,109.3,轻,离异,父母双亡,有多个子女,平原,通畅,轻风,冻雨,小,0.909,1,危险等级3
3063,20,初中,男,188.0,98.9,中,离异,父母双亡,有一子女,平原,堵车,劲风,晴,大,0.539,1,危险等级2
3064,39,高中及以上,男,165.1,83.0,重,丧偶,父母双亡,没有孩子,有山,堵车,大风,晴,大,0.7809999999999999,1,危险等级3
3065,29,高中及以上,男,154.9,72.6,轻,离异,父母双亡,没有孩子,有山,通畅,大风,雨夹雪,中,0.732,1,危险等级3
3066,20,高中及以上,男,175.3,59.9,中,离异,父母双亡,有一子女,有山,通畅,微风,雨夹雪,中,0.561,1,危险等级2
3067,25,初中,男,167.6,68.0,中,丧偶,父母双亡,有多个子女,平原,堵车,台风,大雨,大,0.674,1,危险等级2
3068,31,小学及以下,男,180.3,79.4,重,丧偶,父母双亡,有多个子女,有山,通畅,无风,中雨,中,0.551,1,危险等级2
3069,31,小学及以下,男,172.7,92.1,中,离异,父母双亡,没有孩子,有山,堵车,微风,小雪,小,0.536,1,危险等级2
3070,31,初中,男,170.2,119.7,轻,离异,父母双亡,有一子女,有山,堵车,强风,小雪,中,0.504,1,危险等级2
3071,23,初中,男,180.3,63.0,重,离异,父母双亡,没有孩子,平原,堵车,微风,暴雨,小,0.595,1,危险等级2
3072,23,初中,男,174.42525773195874,85.3,中,丧偶,父母双亡,没有孩子,有山,堵车,软风,冰雹,小,0.879,1,危险等级3
3073,23,初中,男,172.7,83.5,轻,丧偶,父母双亡,有多个子女,有山,堵车,强风,晴,小,0.6865,1,危险等级2
3074,23,初中,男,165.1,96.6,重,离异,父母双亡,有一子女,有山,通畅,强风,暴雨,大,0.912,1,危险等级3
3075,39,高中及以上,男,177.8,77.1,中,丧偶,父母双亡,没有孩子,平原,堵车,台风,小雪,中,0.6365,1,危险等级2
3076,32,初中,男,170.2,104.8,中,离异,父母双亡,有多个子女,有山,堵车,无风,小雨,大,0.945,1,危险等级3
3077,23,初中,男,172.7,114.3,中,丧偶,父母双亡,有多个子女,平原,堵车,疾风,中雪,大,0.94,1,危险等级3
3078,21,高中及以上,男,177.8,68.5,轻,离异,父母双亡,有多个子女,有山,堵车,和风,多云,小,0.6729999999999999,1,危险等级3
